JourMot,JourChiffre,Mois,Lien,Emotion,Date
Samedi,18,Juin,https://www.rts.ch/info/monde/13182914-etat-durgence-en-equateur-apres-des-protestations-contre-linflation.html,Bad,18.06.2022
Samedi,18,Juin,https://www.rts.ch/info/monde/13182877-des-dizaines-de-morts-lors-des-pluies-de-mousson-au-bangladesh.html,Bad,18.06.2022
Samedi ,18,Juin,https://www.rts.ch/info/suisse/13180824-des-medias-reconsiderent-leur-maniere-dillustrer-le-theme-de-la-canicule.html,Bad,18.06.2022
Samedi,18,Juin,https://www.rts.ch/info/monde/13175634-le-touriste-postcovid-veut-le-contact-pas-lexotisme-a-tout-prix.html,Good,18.06.2022
Samedi,18,Juin,https://www.rts.ch/info/monde/13180895-les-autorites-chinoises-accusees-dutiliser-les-technologies-anticovid-pour-etouffer-des-mouvements-sociaux.html,Bad,18.06.2022
Samedi,18,Juin,https://www.rts.ch/info/culture/arts-visuels/13168742-les-autoportraits-deroutants-de-karl-beaudelere-a-la-collection-de-lart-brut.html,Neutral,18.06.2022
Samedi,18,Juin,https://www.rts.ch/info/suisse/13183054-la-suisse-se-remet-a-produire-de-lethanol-grace-a-une-sucrerie-bernoise.html,Neutral,18.06.2022
Samedi ,18,Juin,https://www.rts.ch/info/monde/13183074-francais-doutremer-et-de-letranger-aux-urnes-pour-le-second-tour-des-legislatives.html,Bad,18.06.2022
Samedi,18,Juin,https://www.rts.ch/info/regions/geneve/13178286-prevenir-la-violence-dans-le-football-amateur-un-travail-permanent.html,Good,18.06.2022
Samedi,18,Juin,https://www.rts.ch/info/regions/autres-cantons/13183212-des-milliers-de-personnes-a-la-pride-de-zurich-pour-la-transidentite.html,Good,18.06.2022
Samedi,18,Juin,https://www.rts.ch/info/culture/musiques/13181158-la-suisse-ilot-de-cherte-pour-les-concerts-aussi.html,Bad,18.06.2022
Samedi,18,Juin,https://www.rts.ch/info/monde/13183127-les-incendies-gagnent-du-terrain-en-espagne.html,Bad,18.06.2022
Samedi,18,Juin,https://www.rts.ch/info/suisse/13181440-des-scientifiques-etudient-le-patrimoine-genetique-des-lynx-suisses.html,Neutral,18.06.2022
Samedi,18,Juin,https://www.rts.ch/info/monde/13183443-les-vaccins-anticovid-pour-les-tout-petits-desormais-possibles-aux-etatsunis.html,Neutral,18.06.2022
Dimanche,19,Juin,https://www.rts.ch/info/monde/13183887-victoire-pour-le-premier-syndicat-dans-un-magasin-americain-apple.html ,Good,19.06.2022
Dimanche,19,Juin,https://www.rts.ch/info/culture/cinema/13184236-le-film-danimation-le-petit-nicolas-recompense-au-festival-dannecy.html,Neutral,19.06.2022
Dimanche,19,Juin,https://www.rts.ch/info/culture/musiques/13184159-forte-affluence-au-caribana-festival-apres-deux-ans-dabsence.html,Neutral,19.06.2022
Dimanche,19,Juin,https://www.rts.ch/info/culture/livres/13174457-un-roman-graphique-leve-le-voile-sur-la-fausse-couche.html,Good,19.06.2022
Dimanche,19,Juin,https://www.rts.ch/info/suisse/13182928-un-weekend-etouffant-dans-toute-la-suisse.html,Bad,19.06.2022
Dimanche,19,Juin,https://www.rts.ch/info/economie/13183290-le-cours-des-cryptomonnaies-en-chute-libre.html,Bad,19.06.2022
Dimanche,19,Juin,https://www.rts.ch/info/monde/13174489-lespoir-de-ressusciter-laccord-sur-le-nucleaire-iranien-samenuise.html,Bad,19.06.2022
Dimanche,19,Juin,https://www.rts.ch/info/sciences-tech/environnement/13184314-des-ours-polaires-sadaptant-a-la-fonte-des-glaces-decouverts-au-groenland.html,Good,19.06.2022
Dimanche,19,Juin,https://www.rts.ch/info/monde/13181278-la-guerre-en-ukraine-pourrait-durer-des-annees-selon-le-secretaire-general-de-lotan.html,Bad,19.06.2022
Dimanche,19,Juin,https://www.rts.ch/info/monde/13180668-emmanuel-macron-perd-la-majorite-absolue-et-le-rn-de-marine-le-pen-realise-une-percee-historique.html,Bad,19.06.2022
Dimanche,19,Juin,https://www.rts.ch/info/regions/valais/13178909-un-jeu-de-societe-pour-sensibiliser-les-jeunes-aux-jeux-dargent.html,Good,19.06.2022
Dimanche,19,Juin,https://www.rts.ch/info/culture/13163190-a-lausanne-un-musee-retrace-lhistoire-et-levolution-de-la-machine-a-ecrire.html,Neutral,19.06.2022
Dimanche,19,Juin,https://www.rts.ch/info/monde/13184580-des-milliers-de-refugies-rohingya-exigent-leur-retour-en-birmanie.html,Bad,19.06.2022
Dimanche,19,Juin,https://www.rts.ch/info/monde/13171793-les-militants-du-troisieme-temple-de-jerusalem-gagnent-du-terrain.html,Bad,19.06.2022
Dimanche,19,Juin,https://www.rts.ch/info/suisse/13184563-les-jeunes-socialistes-veulent-imposer-les-successions-de-plus-de-50-millions.html ,Good,19.06.2022
Dimanche,19,Juin,https://www.rts.ch/info/monde/13184789-la-colombie-vote-pour-un-nouveau-president-de-rupture.html,Bad,19.06.2022
Dimanche,19,Juin,https://www.rts.ch/info/regions/vaud/13184632-les-portes-ouvertes-de-plateforme-10-ont-attire-plus-de-30000-personnes.html ,Neutral,19.06.2022
Dimanche,19,Juin,https://www.rts.ch/info/monde/13184808-en-europe-la-canicule-sest-deplacee-plus-a-lest.html ,Bad,19.06.2022
Dimanche,19,Juin,https://www.rts.ch/info/suisse/13184777-les-pertes-liees-a-la-suppression-de-limpot-anticipe-pourraient-avoir-ete-sousevaluees.html,Bad,19.06.2022
Dimanche,19,Juin,https://www.rts.ch/info/suisse/13184465-le-mercure-a-egale-le-record-de-1947-les-bains-ont-ete-pris-dassaut.html ,Bad,19.06.2022
Lundi,20,Juin,https://www.rts.ch/info/culture/musiques/13172058-madalitso-band-des-rues-du-malawi-au-succes-global.html,Neutral,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/monde/13185425-gustavo-petro-elu-premier-president-de-gauche-de-lhistoire-de-la-colombie.html,Good,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/suisse/13185065-cesla-amarelle-la-liberte-dexpression-est-menacee-aussi-en-suisse.html,Bad,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/regions/berne/13186312-le-predicateur-libyen-accuse-de-discrimination-raciale-en-proces-a-bienne.html,Bad,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/monde/13184583-josep-borrell-denonce-le-blocage-des-cereales-comme-un-crime-de-guerre.html,Bad,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/culture/musiques/13171828-le-concert-des-rolling-stones-a-berne-est-definitivement-annule.html,Neutral,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/suisse/13185841-en-suisse-plus-dun-million-de-personnes-pourraient-etre-infectees-par-le-covid19-durant-lete.html,Bad,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/suisse/13181403-malgre-une-progression-rapide-le-defi-de-lelectricite-solaire-reste-colossal.html,Bad,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/monde/13185753-yves-rossier-la-russie-ne-sarretera-pas-avant-dobtenir-ce-quelle-considere-comme-une-victoire.html,Bad,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/monde/13185816-des-legislatives-francaises-qui-marquent-la-fin-du-regime-presidentiel-toutpuissant.html,Bad,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/economie/13186521-easyjet-annonce-une-reduction-de-sa-capacite-de-transport-pour-cet-ete.html,Good,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/monde/13186563-un-incendie-a-ravage-des-centaines-dhectares-au-sud-de-berlin.html,Bad,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/culture/arts-visuels/13168938-eva-aeppli-50-ans-de-creation-entre-abime-et-hilarite-exposes-en-france.html,Neutral,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/suisse/13186684-nouveau-projet-pour-restituer-les-donnees-de-la-plateforme-mesvaccinsch.html,Neutral,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/monde/13187059-le-belgique-renouvelle-ses-excuses-pour-lassassinat-de-patrice-lumumba.html,Bad,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/regions/jura/13186758-le-jura-ne-soppose-plus-a-un-projet-controverse-de-geothermie-profonde.html,Bad,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/regions/neuchatel/13186659-la-chauxdefonds-veut-attirer-un-million-de-visiteurs-si-elle-devient-capitale-culturelle.html,Neutral,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/regions/vaud/13187110-la-qualite-retrouvee-de-leau-de-la-riviere-du-boiron-apres-18-ans-defforts.html,Good,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/culture/13187162-la-collection-hubert-de-givenchy-vendue-plus-de-114-millions-deuros-aux-encheres.html,Neutral,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/suisse/13185851-la-suisse-pourrait-manquer-delectricite-cet-hiver-craint-la-patronne-dalpiq.html,Bad,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/suisse/13117950-swisstopo-mesure-une-nouvelle-fois-notre-pays-au-millimetre-pres.html,Neutral,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/regions/geneve/13187186-loffice-medicopedagogique-de-geneve-est-juge-defaillant.html,Bad,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/suisse/13187133-au-moins-sept-personnes-ont-perdu-la-vie-dans-un-accident-de-baignade-depuis-jeudi.html ,Bad,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/sciences-tech/13187713-seule-une-petite-moitie-de-la-population-suisse-dort-bien-selon-une-etude.html,Bad,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/suisse/13187720-appel-a-la-prudence-avec-le-retour-de-la-cyanobacterie-dans-le-lac-de-neuchatel.html,Bad,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/suisse/13187767-exception-prolongee-pour-les-assurances-sociales-des-frontaliers-en-teletravail.html ,Good,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/regions/geneve/13184558-a-geneve-la-flambee-du-crack-inquiete-et-engendre-des-tensions.html,Bad,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/economie/13187016-lemission-ttc-recolte-118000-francs-de-dons-grace-a-sa-celebre-fourmi.html,Good,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/monde/13187820-en-france-il-faudra-que-la-politique-trouve-une-solution-pour-eviter-une-ingouvernabilite.html,Good,20.06.2022
Lundi,20,Juin,https://www.rts.ch/info/suisse/13187401-simonetta-sommaruga-la-suisse-a-trop-mise-sur-limportation-delectricite.html,Bad,20.06.2022
Mardi,21,Juin,https://www.rts.ch/info/monde/13186954-moscou-fait-etat-de-7-disparus-lors-de-tirs-sur-des-plateformes-de-forage-imputes-a-lukraine.html,Bad,21.06.2022
Mardi,21,Juin,https://www.rts.ch/info/monde/13188816-naftali-bennett-annonce-la-dissolution-du-parlement-israelien-et-de-nouvelles-elections.html,Bad,21.06.2022
Mardi,21,Juin,https://www.rts.ch/info/monde/13187919-le-royaumeuni-va-connaitre-la-plus-grosse-greve-du-rail-depuis-30-ans.html,Good,21.06.2022
Mardi,21,Juin,https://www.rts.ch/info/sciences-tech/environnement/13188739-la-suisse-change-deja-plus-vite-que-prevu-alerte-martine-rebetez.html,Bad,21.06.2022
Mardi,21,Juin,https://www.rts.ch/info/monde/13188016-des-centaines-de-milliers-denfants-ukrainiens-seraient-amenes-en-russie-pour-y-etre-adoptes.html,Bad,21.06.2022
Mardi,21,Juin,https://www.rts.ch/info/culture/arts-visuels/13169341-mario-refait-du-sport-dans-le-jeu-video-battle-league-football.html,Neutral,21.06.2022
Mardi,21,Juin,https://www.rts.ch/info/culture/cinema/13178042-le-haut-du-panier-le-film-de-basket-qui-fait-tomber-les-a-priori.html,Neutral,21.06.2022
Mardi,21,Juin,https://www.rts.ch/info/suisse/13189556-des-orages-et-des-vents-violents-attendus-mardi-soir-apres-les-fortes-chaleurs.html,Good,21.06.2022
Mardi,21,Juin,https://www.rts.ch/info/culture/series/13189214-fini-de-regarder-une-serie-en-integralite-a-sa-sortie.html,Neutral,21.06.2022
Mardi,21,Juin,https://www.rts.ch/info/culture/livres/13186507-les-dix-livres-ecrits-par-des-femmes-que-les-hommes-devraient-lire.html,Good,21.06.2022
Mardi,21,Juin,https://www.rts.ch/info/regions/geneve/13189271-des-protections-periodiques-gratuites-dans-les-ecoles-genevoises.html,Good,21.06.2022
Mardi,21,Juin,https://www.rts.ch/info/economie/13189202-net-rebond-des-taux-hypothecaires-apres-le-relevement-du-taux-directeur.html,Bad,21.06.2022
Mardi,21,Juin,https://www.rts.ch/info/suisse/13189125-blatter-et-platini-accuses-descroquerie-une-absurdite-selon-leurs-avocats.html,Bad,21.06.2022
Mardi,21,Juin,https://www.rts.ch/info/regions/vaud/13188883-philippe-leuba-jai-fait-des-fautes-il-ny-a-pas-lombre-dun-doute.html,Bad,21.06.2022
Mardi,21,Juin,https://www.rts.ch/info/culture/arts-visuels/13178094-nora-rupp-ce-que-jai-vecu-au-mormont-ma-reconnectee-avec-qui-je-suis.html,Neutral,21.06.2022
Mardi,21,Juin,https://www.rts.ch/info/regions/valais/13189156-candidature-des-bisses-valaisans-a-lunesco.html ,Good,21.06.2022
Mardi,21,Juin,https://www.rts.ch/info/regions/vaud/13189227-trois-bebes-lynx-sont-nes-au-zoo-de-servion.html ,Good,21.06.2022
Mardi,21,Juin,https://www.rts.ch/info/regions/neuchatel/13189674-neuchatel-et-swiss-medical-network-signent-un-accord.html,Neutral,21.06.2022
Mardi,21,Juin,https://www.rts.ch/info/culture/13189707-le-systeme-romand-des-arts-de-la-scene-est-attractif-mais-devrait-etre-repense.html ,Bad,21.06.2022
Mardi,21,Juin,https://www.rts.ch/info/regions/vaud/13189726-le-grand-conseil-vaudois-prend-conge-de-quatre-conseillers-detat.html,Bad,21.06.2022
Mardi,21,Juin,https://www.rts.ch/info/monde/13189088-la-premiere-ministre-francaise-elisabeth-borne-remet-sa-demission-macron-la-refuse.html ,Bad,21.06.2022
Mardi,21,Juin,https://www.rts.ch/info/monde/13189654-luefa-dement-le-nombre-de-faux-billets-utilises-en-finale-de-la-ligue-des-champions.html,Bad,21.06.2022
Mardi,21,Juin,https://www.rts.ch/info/economie/13189700-laeroport-de-geneve-prevoit-un-ete-complique-en-raison-du-manque-de-personnel-dans-dautres-pays.html,Bad,21.06.2022
Mardi,21,Juin,https://www.rts.ch/info/regions/berne/13190055-un-predicateur-libyen-de-bienne-condamne-pour-discrimination-raciale.html ,Bad,21.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/suisse/13190917-deux-batiments-industriels-detruits-par-les-flammes-a-rebstein.html,Bad,22.06.2022
Mardi,21,Juin,https://www.rts.ch/info/suisse/13189902-pres-de-25000-nouveaux-cas-de-covid19-en-sept-jours-en-suisse.html,Bad,21.06.2022
Mardi,21,Juin,https://www.rts.ch/info/suisse/13190261-lexclusion-dhorizon-europe-desavantage-la-recherche-suisse-selon-une-enquete.html,Bad,21.06.2022
Mardi,21,Juin,https://www.rts.ch/info/regions/13190041-luc-barthassat-lance-un-nouveau-parti-et-vise-2023.html,Bad,21.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/culture/livres/13188779-entre-jazz-et-creolite-lecrivain-patrick-chamoiseau-convie-baudelaire.html,Neutral,22.06.2022
Mercredi ,22,Juin,https://www.rts.ch/info/sciences-tech/13190370-les-plantes-un-outil-utile-pour-une-nouvelle-chimie-durable.html,Good,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/monde/13191160-lislam-ne-sera-pas-inscrit-comme-religion-detat-dans-la-nouvelle-constitution-tunisienne.html,Bad,22.06.2022
Mardi,21,Juin,https://www.rts.ch/info/monde/13190365-la-tension-monte-autour-de-lenclave-russe-de-kaliningrad.html,Bad,21.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/suisse/13189147-une-nouvelle-arme-contre-le-commerce-illegal-de-chiots-sur-internet.html,Good,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/monde/13190924-proposition-de-loi-visant-a-restreindre-lacces-aux-armes-a-feu-aux-etatsunis.html,Good,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/monde/13191355-un-puissant-seisme-fait-au-moins-255-morts-en-afghanistan.html,Bad,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/sciences-tech/technologies/13190398-les-donnees-numeriques-des-femmes-armes-de-la-justice-americaine-contre-lavortement.html,Bad,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/suisse/13191257-les-locations-de-vaisselle-reutilisable-explosent-cet-ete.html,Good,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/monde/13191134-interdiction-du-burkini-dans-les-piscines-municipales-confirmee-en-france.html,Bad,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/economie/13191111-pour-assurer-la-securite-alimentaire-on-devra-se-diriger-vers-un-regime-a-base-de-plantes.html,Bad,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/regions/fribourg/13191816-les-transports-publics-fribourgeois-encore-dans-les-chiffres-rouges-en-2021.html,Bad,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/culture/livres/13189511-claro-signe-un-texte-baroque-sur-la-mort-les-vanites-et-lecriture.html,Neutral,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/regions/fribourg/13191789-les-parlementaires-fribourgeois-decouvrent-lhotel-de-ville-renove.html,Good,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/suisse/13191831-appel-de-la-presse-romande-a-liberer-le-fondateur-de-wikileaks-julian-assange.html,Good,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/suisse/13192310-de-nombreux-poissons-morts-observes-sur-les-rives-du-leman.html,Bad,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/regions/vaud/13191967-le-mouvement-citoyen-agssons-lancera-cinq-initiatives-dans-le-canton-de-vaud.html,Good,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/suisse/13191854-plus-besoin-dautorisation-pour-prescrire-du-cannabis-medical.html,Good,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/suisse/13191717-les-temperatures-redescendent-violents-orages-en-suisse-alemanique.html,Bad,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/regions/neuchatel/13192553-le-lac-des-brenets-ne-est-a-nouveau-victime-dun-assechement-rapide.html,Bad,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/suisse/13191772-feu-vert-pour-le-projet-cargo-et-son-transport-souterrain-de-marchandises.html,Good,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/suisse/13192421-hausse-des-deductions-pour-les-primes-dassurance-maladie-dans-limpot-federal-direct.html,Bad,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/monde/13193087-joe-biden-veut-temporairement-suspendre-une-taxe-sur-les-prix-de-lessence.html,Bad,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/monde/13193048-lue-a-adopte-une-reforme-du-marche-carbone-le-marche-des-emissions-de-co2.html,Good,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/regions/vaud/13192795-les-partis-vaudois-devoilent-pour-la-premiere-fois-leurs-comptes-de-campagne.html,Good,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/suisse/13192410-la-confederation-doit-rapidement-ameliorer-sa-gestion-de-crise-indique-un-rapport.html,Neutral,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/economie/13191868-le-commerce-de-detail-suisse-a-la-traine-en-matiere-deconomie-circulaire.html,Bad,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/monde/13193645-le-celebre-parc-de-yellowstone-partiellement-rouvert-apres-des-inondations-record.html,Bad,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/sciences-tech/medecine/13192307-les-cellules-formant-des-metastases-se-developpent-surtout-pendant-la-nuit.html,Neutral,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/regions/neuchatel/13192777-prevention-renforcee-contre-le-cancer-de-la-peau-a-neuchatel.html,Good,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/monde/13193093-le-paleontologue-yves-coppens-codecouvreur-de-lucy-est-decede.html,Bad,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/suisse/13192409-berne-reoriente-sa-strategie-ferroviaire-vers-le-trafic-regional.html,Good,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/suisse/13193434-politique-migratoire-il-ne-faut-pas-tout-fermer-ni-tout-ouvrir-selon-damien-cottier.html,Bad,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/regions/neuchatel/13193638-un-an-apres-les-inondations-de-cressier-ne-on-a-besoin-de-retourner-chez-nous.html,Bad,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/monde/13193637-emmanuel-macron-nous-devons-apprendre-a-gouverner-differemment.html,Neutral,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/economie/13189752-le-lait-pour-bebe-victime-inattendue-de-linflation.html,Bad,22.06.2022
Mercredi,22,Juin,https://www.rts.ch/info/suisse/13193727-une-violente-ligne-orageuse-a-traverse-mercredi-soir-la-suisse.html,Good,22.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/culture/musiques/13186788-des-choeurs-dhommes-internationaux-vont-faire-resonner-la-vallee-de-joux.html,Neutral,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/monde/13193720-en-allemagne-le-billet-a-9-euros-met-en-evidence-les-faiblesses-du-reseau-ferroviaire.html,Bad,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/regions/geneve/13192527-geneve-sattaque-a-labsenteisme-au-sein-de-son-administration.html,Good,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/economie/13194274-le-toblerone-ne-sera-plus-produit-exclusivement-en-suisse.html,Bad,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/monde/13194348-vienne-redevient-la-ville-la-plus-agreable-du-monde-zurich-au-3e-rang.html,Good,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/monde/13192412-lukraine-suspendue-a-la-decision-de-bruxelles-sur-sa-candidature-a-lue.html,Bad,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/suisse/13194338-le-controle-federal-des-finances-pointe-une-surveillance-des-mesures-daccompagnement-lacunaire.html,Bad,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/suisse/13193702-un-achat-dor-russe-en-suisse-entoure-de-mysteres.html,Bad,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/monde/13194765-plus-de-150-sites-culturels-ont-ete-endommages-ou-detruits-en-ukraine.html,Bad,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/culture/arts-visuels/13194819-henri-cartierbresson-a-les-honneurs-de-la-fondation-gianadda.html,Neutral,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/economie/13194801-le-conseil-federal-detaille-la-mise-en-oeuvre-de-limposition-minimale-des-grandes-entreprises.html,Good,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/culture/livres/13192293-francis-parel-et-ses-momies-sous-la-cathedrale-de-geneve.html,Neutral,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/suisse/13195202-et-si-la-suisse-rejoignait-une-eventuelle-communaute-politique-europeenne.html,Good,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/regions/fribourg/13195276-fribourg-va-empoigner-le-probleme-de-la-fraude-sous-toutes-les-coutures.html,Good,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/regions/vaud/13194726-la-ville-de-lausanne-du-19e-siecle-se-devoile-dans-un-jeu-video.html,Good,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/monde/13195222-des-manifestations-indigenes-embrasent-lequateur-depuis-10-jours.html,Bad,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/monde/13194806-le-kebab-veritable-icone-culturelle-en-allemagne-souffle-ses-50-bougies.html,Good,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/suisse/13193716-les-milieux-agricoles-suisses-inquiets-des-consequences-de-la-guerre-en-ukraine.html,Bad,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/regions/vaud/13194802-lutte-entre-pierreyves-maillard-et-roger-nordmann-pour-la-course-au-conseil-des-etats.html,Neutral,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/culture/livres/13172545-muriel-bec-une-etonnante-coach-animaliere-pour-le-cinema.html,Neutral,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/culture/cinema/13189230-elvis-le-roi-du-rock-filme-comme-dans-un-manege-infernal-par-baz-luhrmann.html,Neutral,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/regions/vaud/13195501-le-canton-de-vaud-veut-plus-de-nature-en-ville-pour-ameliorer-la-biodiversite.html,Good,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/economie/13195793-en-difficulte-la-radio-grrif-va-se-separer-de-ses-animateurs.html,Bad,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/suisse/13195802-en-suisse-la-majorite-des-femmes-ont-leur-premier-enfant-de-plus-en-plus-tard.html,Neutral,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/regions/valais/13195361-la-surveillance-speciale-a-verbier-pour-les-constructions-illicites-levee.html,Good,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/monde/13196104-la-junte-birmane-incarcere-lancienne-dirigeante-aung-san-suu-kyi.html,Bad,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/regions/geneve/13194823-un-avocat-genevois-definitivement-condamne-pour-avoir-trompe-des-locataires.html,Good,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/regions/jura/13196129-le-jura-commemorera-ses-50-ans-en-2024-le-regard-tourne-vers-lavenir.html,Neutral,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/culture/arts-visuels/13196078-huit-hommes-condamnes-pour-le-vol-de-loeuvre-de-banksy-au-bataclan-a-paris.html,Good,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/sciences-tech/technologies/13196134-instagram-veut-verifier-lage-de-ses-utilisateurs-grace-a-lintelligence-artificielle.html,Bad,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/monde/13196141-face-a-limpunite-des-feminicides-les-meres-menent-leur-propre-enquete-au-mexique.html,Bad,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/economie/13196430-premiere-condamnation-dun-banquier-suisse-par-le-mpc-dans-laffaire-petrobras.html,Good,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/suisse/13195344-deux-suspects-arretes-en-allemagne-pour-avoir-planifie-une-attaque-en-suisse.html,Bad,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/monde/13196324-apres-le-seisme-laide-durgence-arrive-difficilement-en-afghanistan.html,Bad,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/suisse/13195119-ignazio-cassis-cest-le-bon-moment-pour-parler-de-la-reconstruction-de-lukraine.html,Neutral,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/regions/13196411-plusieurs-communes-romandes-ont-emis-des-avis-de-restriction-deau.html,Bad,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/monde/13196271-les-americains-peuvent-bel-et-bien-sortir-de-chez-eux-armes-tranche-la-cour-supreme.html,Bad,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/regions/geneve/13196213-lassociation-aspasie-achete-un-immeuble-a-geneve-pour-le-travail-du-sexe.html,Good,23.06.2022
Jeudi,23,Juin,https://www.rts.ch/info/culture/livres/13196282-douglas-kennedy-dans-lame-americaine-il-y-a-un-aspect-tres-theocratique.html,Neutral,23.06.2022
