JourMot,JourChiffre,Mois,Titre,Lien,Emotion,Date,Type
Jeudi,14,Juillet,Le numéro deux d'Ignazio Cassis à son tour pris dans l'affaire Crypto,https://www.rts.ch/info/suisse/13242923-le-numero-deux-dignazio-cassis-a-son-tour-pris-dans-laffaire-crypto.html,Good,14.07.2022,Politique Suisse
Jeudi,14,Juillet,Des jeunes gymnastes de toute l'Europe réunis à Neuchâtel pour l'Eurogym,https://www.rts.ch/info/regions/neuchatel/13243352-des-jeunes-gymnastes-de-toute-leurope-reunis-a-neuchatel-pour-leurogym.html,Good,14.07.2022,Sport
Jeudi,14,Juillet,"Yaël Hayat: ""Il y a une vraie place pour les femmes dans l'olympe du métier de pénaliste""",https://www.rts.ch/info/regions/geneve/13242907-yael-hayat-il-y-a-une-vraie-place-pour-les-femmes-dans-lolympe-du-metier-de-penaliste.html,Good,14.07.2022,Faits divers
Jeudi,14,Juillet,Nuit tropicale dans une partie de la Suisse avant une journée caniculaire,https://www.rts.ch/info/suisse/13243122-nuit-tropicale-dans-une-partie-de-la-suisse-avant-une-journee-caniculaire.html,Bad,14.07.2022,Environnement
Jeudi,14,Juillet,Une vaste panne a affecté le réseau Twitter aux Etats-Unis et en Europe,https://www.rts.ch/info/sciences-tech/technologies/13243626-une-vaste-panne-a-affecte-le-reseau-twitter-aux-etatsunis-et-en-europe.html,Bad,14.07.2022,International
Jeudi,14,Juillet,L'ex-présidente du PLR Petra Gössi vise un siège au Conseil des Etats,https://www.rts.ch/info/regions/autres-cantons/13243532-lexpresidente-du-plr-petra-gossi-vise-un-siege-au-conseil-des-etats.html,Neutral,14.07.2022,Politique Suisse
Jeudi,14,Juillet,Le gouvernement de Mario Draghi sur la sellette en Italie,https://www.rts.ch/info/monde/13242825-le-gouvernement-de-mario-draghi-sur-la-sellette-en-italie.html,Neutral,14.07.2022,International
Jeudi,14,Juillet,"""Food2049"" l'Alimentarium de Vevey imagine la nourriture du futur",https://www.rts.ch/info/culture/arts-visuels/13235730-food2049-lalimentarium-de-vevey-imagine-la-nourriture-du-futur.html,Neutral,14.07.2022,Sciences
Jeudi,14,Juillet,Un autoportrait de Van Gogh découvert en Ecosse au dos d'un tableau,https://www.rts.ch/info/culture/arts-visuels/13243577-un-autoportrait-de-van-gogh-decouvert-en-ecosse-au-dos-dun-tableau.html,Good,14.07.2022,Culture
Jeudi,14,Juillet,Le trafic en gare de Lausanne reprend gentiment après avoir été interrompu,https://www.rts.ch/info/regions/vaud/13243618-le-trafic-en-gare-de-lausanne-reprend-gentiment-apres-avoir-ete-interrompu.html,Good,14.07.2022,Faits divers
Jeudi,14,Juillet,La Confédération refuse que le Valais tire plus de loups durant six mois,https://www.rts.ch/info/suisse/13243669-la-confederation-refuse-que-le-valais-tire-plus-de-loups-durant-six-mois.html,Good,14.07.2022,Politique Suisse
Jeudi,14,Juillet,Un rapport plutôt critique sur les droits sexuels en Suisse soumis à l'ONU,https://www.rts.ch/info/suisse/13243688-un-rapport-plutot-critique-sur-les-droits-sexuels-en-suisse-soumis-a-lonu.html,Good,14.07.2022,Politique Suisse
Jeudi,14,Juillet,Nouvelle panne partielle des numéros d'urgence notamment à Genève,https://www.rts.ch/info/regions/geneve/13243765-nouvelle-panne-partielle-des-numeros-durgence-notamment-a-geneve.html,Bad,14.07.2022,Faits divers
Jeudi,14,Juillet,Les Vert'libéraux genevois veulent des panneaux solaires sur tous les toits,https://www.rts.ch/info/regions/geneve/13243318-les-vertliberaux-genevois-veulent-des-panneaux-solaires-sur-tous-les-toits.html,Good,14.07.2022,Politique Suisse
Jeudi,14,Juillet,Accusé d'agressions sexuelles au Royaume-Uni Kevin Spacey plaide non coupable,https://www.rts.ch/info/monde/13243780-accuse-dagressions-sexuelles-au-royaumeuni-kevin-spacey-plaide-non-coupable.html,Bad,14.07.2022,International
Jeudi,14,Juillet,Le président sri-lankais annonce sa démission depuis son exil à Singapour,https://www.rts.ch/info/monde/13242976-le-president-srilankais-annonce-sa-demission-depuis-son-exil-a-singapour.html,Good,14.07.2022,International
Jeudi,14,Juillet,Un trou de 120 mètre de diamètre s'est formé sur l'A9 vers Granges (VS,https://www.rts.ch/info/regions/valais/13243882-un-trou-de-120-metre-de-diametre-sest-forme-sur-la9-vers-granges-vs.html,Bad,14.07.2022,Faits divers
Jeudi,14,Juillet,Rishi Sunak et Penny Mordaunt toujours en tête des votes pour succéder à Boris Johnson,https://www.rts.ch/info/monde/13243792-rishi-sunak-et-penny-mordaunt-toujours-en-tete-des-votes-pour-succeder-a-boris-johnson.html,Neutral,14.07.2022,International
Jeudi,14,Juillet,Au sommet de l'État de Genève le manque de temps partiel pénalise les femmes,https://www.rts.ch/info/regions/geneve/13241414-au-sommet-de-letat-de-geneve-le-manque-de-temps-partiel-penalise-les-femmes.html,Bad,14.07.2022,Politique Suisse
Jeudi,14,Juillet,En France les incendies continuent de progresser déjà 4200 hectares brûlés,https://www.rts.ch/info/monde/13244023-en-france-les-incendies-continuent-de-progresser-deja-4200-hectares-brules.html,Bad,14.07.2022,Environnement
Jeudi,14,Juillet,Un projet d'extraction de gaz naturel sous le Léman suscite à nouveau de l'intérêt,https://www.rts.ch/info/regions/vaud/13243785-un-projet-dextraction-de-gaz-naturel-sous-le-leman-suscite-a-nouveau-de-linteret.html,Bad,14.07.2022,Environnement
Jeudi,14,Juillet,Décès d'Ivana Trump première épouse de Donald Trump,https://www.rts.ch/info/monde/13244248-deces-divana-trump-premiere-epouse-de-donald-trump.html,Neutral,14.07.2022,Faits divers
Jeudi,14,Juillet,À Genève des universités privées vendent très cher des titres pas reconnus en Suisse,https://www.rts.ch/info/regions/geneve/13238587-a-geneve-des-universites-privees-vendent-tres-cher-des-titres-pas-reconnus-en-suisse.html,Bad,14.07.2022,Faits divers
Jeudi,14,Juillet,Le président du Conseil italien Mario Draghi annonce sa démission le président la refuse,https://www.rts.ch/info/monde/13244003-le-president-du-conseil-italien-mario-draghi-annonce-sa-demission-le-president-la-refuse.html,Neutral,14.07.2022,International
Jeudi,14,Juillet,Chasse au personnel qualifié en Valais face au manque de main d'œuvre,https://www.rts.ch/info/regions/valais/13243973-chasse-au-personnel-qualifie-en-valais-face-au-manque-de-main-doeuvre.html,Bad,14.07.2022,Economie
Jeudi,14,Juillet,Guerre en Ukraine,https://www.rts.ch/info/monde/13243345-au-moins-23-morts-apres-des-frappes-russes-a-vinnytsia-dans-le-centre-de-lukraine.html,Bad,14.07.2022,International
Vendredi,15,Juillet,Violents feux de forêt dans le nord du Maroc 500 familles évacuées,https://www.rts.ch/info/monde/13244744-violents-feux-de-foret-dans-le-nord-du-maroc-500-familles-evacuees.html,Bad,15.07.2022,Environnement
Vendredi,15,Juillet,Qui est Peter Marti le procureur extraordinaire chargé d'enquêter sur l'affaire Crypto?,https://www.rts.ch/info/suisse/13244262-qui-est-peter-marti-le-procureur-extraordinaire-charge-denqueter-sur-laffaire-crypto.html,Neutral,15.07.2022,Politique Suisse
Vendredi,15,Juillet,Les prix des voitures neuves et d'occasion montent en flèche,https://www.rts.ch/info/economie/13244223-les-prix-des-voitures-neuves-et-doccasion-montent-en-fleche.html,Good,15.07.2022,Economie
Vendredi,15,Juillet,"L'Italie lance une ""opération thermostat"" pour réduire sa consommation d'énergie",https://www.rts.ch/info/monde/13244070-litalie-lance-une-operation-thermostat-pour-reduire-sa-consommation-denergie.html,Good,15.07.2022,International
Vendredi,15,Juillet,L'histoire de Proust du financier et de l'hôte suisse encombrant,https://www.rts.ch/info/culture/livres/13236200-lhistoire-de-proust-du-financier-et-de-lhote-suisse-encombrant.html,Neutral,15.07.2022,Culture
Vendredi,15,Juillet,Risques accrus liés au climat à prendre en compte pour les centrales nucléaires,https://www.rts.ch/info/suisse/13245038-risques-accrus-lies-au-climat-a-prendre-en-compte-pour-les-centrales-nucleaires.html,Good,15.07.2022,Environnement
Vendredi,15,Juillet,Des Ukrainiens logés en montagne devront déménager cet l'hiver,https://www.rts.ch/info/regions/valais/13244965-des-ukrainiens-loges-en-montagne-devront-demenager-cet-lhiver.html,Bad,15.07.2022,Politique Suisse
Vendredi,15,Juillet,Guerre en Ukraine,https://www.rts.ch/info/monde/13243345-lue-va-cibler-lor-russe-dans-ses-prochaines-sanctions-contre-moscou.html,Bad,15.07.2022,International
Vendredi,15,Juillet,Joseph Tarradellas défenseur du son suisse de haute qualité,https://www.rts.ch/info/culture/musiques/13229650-joseph-tarradellas-defenseur-du-son-suisse-de-haute-qualite.html,Neutral,15.07.2022,Culture
Vendredi,15,Juillet,Le Premier ministre du Sri Lanka assure la présidence par intérim,https://www.rts.ch/info/monde/13245288-le-premier-ministre-du-sri-lanka-assure-la-presidence-par-interim.html,Neutral,15.07.2022,International
Vendredi,15,Juillet,L'actrice Julianne Moore présidera le jury du 79e festival de Venise,https://www.rts.ch/info/culture/cinema/13245620-lactrice-julianne-moore-presidera-le-jury-du-79e-festival-de-venise.html,Neutral,15.07.2022,Culture
Vendredi,15,Juillet,Le syndicat Syna a licencié sa direction avec effet immédiat,https://www.rts.ch/info/economie/13245453-le-syndicat-syna-a-licencie-sa-direction-avec-effet-immediat.html,Good,15.07.2022,Economie
Vendredi,15,Juillet,Cinq millions de déplacés au Sahel le HCR s'alarme,https://www.rts.ch/info/monde/13245629-cinq-millions-de-deplaces-au-sahel-le-hcr-salarme.html,Bad,15.07.2022,International
Vendredi,15,Juillet,Départ d'Air Force One pour un vol historique avec Joe Biden entre Israël et l'Arabie saoudite,https://www.rts.ch/info/monde/13245697-depart-dair-force-one-pour-un-vol-historique-avec-joe-biden-entre-israel-et-larabie-saoudite.html,Bad,15.07.2022,International
Vendredi,15,Juillet,L'Allemagne commémore ses inondations historiques liées au climat,https://www.rts.ch/info/monde/13245461-lallemagne-commemore-ses-inondations-historiques-liees-au-climat.html,Bad,15.07.2022,Environnement
Vendredi,15,Juillet,Doris Leuthard menacée dans sa résidence secondaire lors d'un conflit d'ordre privé,https://www.rts.ch/info/suisse/13245639-doris-leuthard-menacee-dans-sa-residence-secondaire-lors-dun-conflit-dordre-prive.html,Bad,15.07.2022,Politique Suisse
Vendredi,15,Juillet,Comment échapper aux cyanobactéries lors des baignades de l'été?,https://www.rts.ch/info/regions/13243747-comment-echapper-aux-cyanobacteries-lors-des-baignades-de-lete.html,Bad,15.07.2022,Environnement
Vendredi,15,Juillet,Le Valais va accueillir le plus grand camp scout jamais organisé en Suisse,https://www.rts.ch/info/regions/valais/13245391-le-valais-va-accueillir-le-plus-grand-camp-scout-jamais-organise-en-suisse.html,Good,15.07.2022,Faits divers
Vendredi,15,Juillet,Les loups récidivistes seront abattus dans les Grisons et en Valais,https://www.rts.ch/info/suisse/13245753-les-loups-recidivistes-seront-abattus-dans-les-grisons-et-en-valais.html,Bad,15.07.2022,Environnement
Vendredi,15,Juillet,La galeriste lausannoise Alice Pauli est décédée à l'âge de 100 ans,https://www.rts.ch/info/culture/13245787-la-galeriste-lausannoise-alice-pauli-est-decedee-a-lage-de-100-ans.html,Bad,15.07.2022,Faits divers
Vendredi,15,Juillet,Deux lourdes peines pour les auteurs du braquage de Chavornay,https://www.rts.ch/info/suisse/13245691-deux-lourdes-peines-pour-les-auteurs-du-braquage-de-chavornay.html,Good,15.07.2022,Faits divers
Vendredi,15,Juillet,Tissot pourrait déménager une partie de ses services du Locle à Neuchâtel,https://www.rts.ch/info/regions/neuchatel/13245804-tissot-pourrait-demenager-une-partie-de-ses-services-du-locle-a-neuchatel.html,Neutral,15.07.2022,Economie
Vendredi,15,Juillet,La Suisse prend ses précautions contre les feux de forêt,https://www.rts.ch/info/suisse/13245814-la-suisse-prend-ses-precautions-contre-les-feux-de-foret.html,Good,15.07.2022,Environnement
Vendredi,15,Juillet,Le Conseil de sécurité de l'ONU appelle à arrêter d'armer les gangs en Haïti,https://www.rts.ch/info/monde/13246574-le-conseil-de-securite-de-lonu-appelle-a-arreter-darmer-les-gangs-en-haiti.html,Good,15.07.2022,International
Vendredi,15,Juillet,Après la fusillade entre motards à Genève les Hells Angels se dévoilent,https://www.rts.ch/info/regions/geneve/13245905-apres-la-fusillade-entre-motards-a-geneve-les-hells-angels-se-devoilent.html,Bad,15.07.2022,Faits divers
Samedi,16,Juillet,Sièges chauffants à 29 francs par mois? Des marques testent les options sur abonnement,https://www.rts.ch/info/sciences-tech/13243840-sieges-chauffants-a-29-francs-par-mois-des-marques-testent-les-options-sur-abonnement.html,Bad,16.07.2022,Economie
Samedi,16,Juillet,Un sourire ou une amende la nouvelle règle pour des fonctionnaires aux Philippines,https://www.rts.ch/info/monde/13246882-un-sourire-ou-une-amende-la-nouvelle-regle-pour-des-fonctionnaires-aux-philippines.html,Bad,16.07.2022,International
Samedi,16,Juillet,LSD psilocybine ou MDMA: le retour des psychédéliques dans la médecine,https://www.rts.ch/info/sciences-tech/medecine/13236919-lsd-psilocybine-ou-mdma-le-retour-des-psychedeliques-dans-la-medecine.html,Good,16.07.2022,Sciences
Samedi,16,Juillet,Guerre en Ukraine,https://www.rts.ch/info/monde/13245628-kiev-accuse-moscou-de-tirer-des-missiles-depuis-la-centrale-nucleaire-de-zaporijjia.html,Bad,16.07.2022,International
Samedi,16,Juillet,Dans les villes suisses les citadins inégaux face aux îlots de chaleur,https://www.rts.ch/info/suisse/13239254-dans-les-villes-suisses-les-citadins-inegaux-face-aux-ilots-de-chaleur.html,Bad,16.07.2022,Environnement
Samedi,16,Juillet,Des SMS effacés par le Secret Service exigés dans l'enquête sur l'assaut du Capitole,https://www.rts.ch/info/monde/13246823-des-sms-effaces-par-le-secret-service-exiges-dans-lenquete-sur-lassaut-du-capitole.html,Good,16.07.2022,International
Samedi,16,Juillet,Trois jeunes hommes tués par arme blanche lors d'une rixe à Angers,https://www.rts.ch/info/monde/13246928-trois-jeunes-hommes-tues-par-arme-blanche-lors-dune-rixe-a-angers.html,Bad,16.07.2022,International
Samedi,16,Juillet,En 1973 l'Europe et la Suisse craignaient déjà des pénuries d'énergie,https://www.rts.ch/info/suisse/13241482-en-1973-leurope-et-la-suisse-craignaient-deja-des-penuries-denergie.html,Good,16.07.2022,Culture
Samedi,16,Juillet,Les Verts favorables à la construction de panneaux solaires dans les Alpes,https://www.rts.ch/info/suisse/13247044-les-verts-favorables-a-la-construction-de-panneaux-solaires-dans-les-alpes.html,Bad,16.07.2022,Politique Suisse
Samedi,16,Juillet,Les horaires et la ponctualité n'ont pas toujours fait partie intégrante de nos sociétés,https://www.rts.ch/info/monde/13238939-les-horaires-et-la-ponctualite-nont-pas-toujours-fait-partie-integrante-de-nos-societes.html,Neutral,16.07.2022,Sciences
Samedi,16,Juillet,De plus en plus d'Allemands ont besoin d'aide pour se nourrir,https://www.rts.ch/info/monde/13246957-de-plus-en-plus-dallemands-ont-besoin-daide-pour-se-nourrir.html,Bad,16.07.2022,International
Samedi,16,Juillet,La capture du narcotrafiquant Quintero ternie par un accident au Mexique,https://www.rts.ch/info/monde/13247103-la-capture-du-narcotrafiquant-quintero-ternie-par-un-accident-au-mexique.html,Bad,16.07.2022,International
Samedi,16,Juillet,Près de 1000 meurtres et 700 enlèvements ces six derniers mois en Haïti,https://www.rts.ch/info/monde/13247112-pres-de-1000-meurtres-et-700-enlevements-ces-six-derniers-mois-en-haiti.html,Bad,16.07.2022,International
Samedi,16,Juillet,Énergie matières premières alimentation: comment réduire notre dépendance à l'étranger?,https://www.rts.ch/info/monde/13243270-energie-matieres-premieres-alimentation-comment-reduire-notre-dependance-a-letranger.html,Good,16.07.2022,Politique Suisse
Samedi,16,Juillet,"Le public au rendez-vous pour une 56e édition ""exceptionnelle"" du Montreux Jazz Festival",https://www.rts.ch/info/culture/musiques/13197887-le-public-au-rendezvous-pour-une-56e-edition-exceptionnelle-du-montreux-jazz-festival.html,Neutral,16.07.2022,Culture
Samedi,16,Juillet,Comment éviter les accidents de montagne?,https://www.rts.ch/info/suisse/13247164-comment-eviter-les-accidents-de-montagne.html,Good,16.07.2022,Sciences
Samedi,16,Juillet,France Espagne Portugal les feux de forêts continuent de faire de gros dégâts,https://www.rts.ch/info/monde/13246927-france-espagne-portugal-les-feux-de-forets-continuent-de-faire-de-gros-degats.html,Bad,16.07.2022,Environnement
Samedi,16,Juillet,Joe Biden promet que les Etats-Unis ne se détourneront pas du Moyen-Orient,https://www.rts.ch/info/monde/13247070-joe-biden-promet-que-les-etatsunis-ne-se-detourneront-pas-du-moyenorient.html,Neutral,16.07.2022,International
Samedi,16,Juillet,Les derniers survivants de la rafle du Vel d'Hiv se souviennent 80 ans après,https://www.rts.ch/info/monde/13247135-les-derniers-survivants-de-la-rafle-du-vel-dhiv-se-souviennent-80-ans-apres.html,Bad,16.07.2022,Culture
Samedi,16,Juillet,Un camp de vacances pour observer le changement climatique au glacier de Moiry,https://www.rts.ch/info/sciences-tech/environnement/13247283-un-camp-de-vacances-pour-observer-le-changement-climatique-au-glacier-de-moiry.html,Good,16.07.2022,Environnement
